address, balance, GLTO
juno10evsk4vau46mr2kfeept3nu56kek3nd0hj8uzd, 1.000000, 10946.91647
juno1uup8gpzrk5wpaw8tu6ml72ur3ag0u6wman8rup, 1.577369, 10946.91647
juno18npp0s2tffdx29qc0wrw8d48xrgcx2apcgwqtf, 1.000000, 10946.91647
juno1404zxd8qq40wgv2hrzsxak82f9phydeyne4znz, 16.200000, 10946.91647
juno19zl5vwuzn26nr52ta4lagfkssehqy46gajcs5v, 1.167654, 10946.91647
juno1ud5fxnu0ekdls5cy68u79hw702hqlete3cjgy3, 11.189970, 10946.91647
juno1azeq452qwrxmyk36ayd4hfjjtcndhwvg2drap5, 1.877427, 10946.91647
juno1peat36pea2deyp60cs3gax64xv49dk0ral9s6d, 1.742850, 10946.91647
juno1t534t5ya7gaq052xkkrzvs5n7t0cux0xl0e42v, 3.594697, 10946.91647
juno1hjjeuslud7tgk94psev8q7slvy4jmd3km06nry, 1.000000, 10946.91647
juno1wgdyz8a25n20pm9sugymh07xdphep24s0y8zxx, 2.504958, 10946.91647
juno1zeuw7enpl2uzmmgqxdu5jc2k0eaesgty5z9upu, 3.000000, 10946.91647
juno1geu3ck8727u0gadksks9phdxpeueqz95msnjn3, 1.313872, 10946.91647
juno160zqg9y2a649w8h8af6pvkr2anghk06q20cr5m, 9.189133, 10946.91647
juno18r3ua9wscepk848chfkn4ydthk5dq4ar52tt8c, 1.000000, 10946.91647
juno1cyx5alngf9yl55ueaty089qxcg4ms6dce30m9g, 10.010147, 10946.91647
juno199dm0ugv50k4qgcsxjc8p2rertstltxv5re75h, 3.617684, 10946.91647
juno13uyd8qummw8kfsg6eedxh2lgt4msj3s4g0y4cp, 16.200000, 10946.91647
juno17e8c2y6w0dqwkwdhhnltjcv0r7d24f6tparnz0, 1.784229, 10946.91647
juno1nwyrk3qxj9v9x4l0jjjm9k7d003q70jjr7l4mz, 1.000000, 10946.91647
juno1gw99e2wyqcnpgw93fzh8ret87lrkvn0pm3xg85, 10.652685, 10946.91647
juno17mkh7qg6pn0u2qw3jr5s5m8affmrkplqsljr3t, 5.002364, 10946.91647
juno1qumxrj0fxrf4fpp9pjnfskstv0aej0ta4hnk3h, 1.000000, 10946.91647
juno1kw5nusfrp6fymask08u6v8uz6mr7kaw2l5vq2p, 1.052927, 10946.91647
juno19eu22zmzy5nz7cry2m20cqcky9sfm3nd70wegh, 7.031557, 10946.91647
juno1xttj2yhdyeq88m2skffhfx0rgegjlwql3ga3z0, 2.014557, 10946.91647
juno1h5va97e5wrcpamtprhu32s2jmhl7lzpdtupqhs, 0.627740, 10946.91647
juno140yeph4nhtxkg98wk86vjegp9njhuzucjfuwae, 0.500000, 10946.91647
juno1v4mvurnvq54prhwglscl2t2s4w97aqqy5vvs47, 1.000000, 10946.91647
juno14z9793ldz7qz73e225su5fq7j84vw3rgdzjgzr, 1.000000, 10946.91647
juno1ljfjvdg0hps4ysqtckmx87w3hrwv54knncdx8l, 1.000000, 10946.91647
juno1xhwkxd84jrd30jv0q8dl2c3ngwytfmckd979te, 1.000000, 10946.91647
juno104algnpncvwvsrm24ds2v2uk34gepg077mpe8a, 1.017482, 10946.91647
juno1t9uxevq5t3r3uw069ek6676546here97ygj79s, 11.565112, 10946.91647
juno1jg68x88k2236as5zmmhdd3st3wstk974n3jwxg, 5.500000, 10946.91647
juno15vrulyt0gw8h55su80dkfscus5lcjp32laweam, 4.000000, 10946.91647
juno1uenvtjwczl2hy68l2kfu636quy9ds520nj677n, 7.000000, 10946.91647
juno15yfteczvqvhcs574dwgxl4pfjuh884zq2ncery, 0.602913, 10946.91647
juno1jrmzl2gf05estqtvx6zud40psqet5s8vffzppq, 1.004082, 10946.91647
juno1r9ae5ayhty7udwwcrlgsfy6tjj68rqg87qavn6, 72.410456, 10946.91647
juno109xcyf0yz9vf9jwwtw70yuapfl7z8j3gxn4qvz, 2.000000, 10946.91647
juno1gz6r9d278t2ppcljltpgfrp03pdmxjhnrhdenq, 2.000000, 10946.91647
juno1yfqswayzce28rzqrw9z6gctv4nzwwktslfjf4r, 6.505054, 10946.91647
juno1rvznxu9y3yh42vuuhq8gnu0tt5dqrqvjn9z3m3, 2.200000, 10946.91647
juno19nmj0pugzugswrtkge2nkklh74lfphvkwrlrvm, 5.505603, 10946.91647
juno17p459zjkxqf4yjn0ykgs6nu8ufwnkrcsgs23lj, 1.005224, 10946.91647
juno125pyl8p6ctvp842ce90gvlegwp53flcm0k6jlp, 10.376581, 10946.91647
juno19uraxqsucmfvzvdhjhu2ycypqfh2z8k0uh66cm, 15.802000, 10946.91647
juno1wjmzzjg2g7vv3s8q9gehwmgzrm7680uxzcfhp5, 1.000000, 10946.91647
juno1ct6mk7n56hrsmqp6tw6yqlc0748ml6clctt6y4, 4.000000, 10946.91647
juno1fzjvn4ax9u48z69fqc9wa4rgm9ws6gxedwh4sr, 10.050608, 10946.91647
juno1xnzglsz56xfxfusy0knuzznjc34jr7d0ma2kfm, 1.000000, 10946.91647
juno1a6cuhlynzs45wdaast9uc8k0rww2js8t7lrqfz, 5.180583, 10946.91647
juno1khyu6k0rpgx64ahuq9qyv2kl69shjjxr5v60zj, 1.100000, 10946.91647
juno19p3uzdflshsag86g3z7fqamm5e4hz67z3pfmtz, 0.500000, 10946.91647
juno14xf75twlsmk98zry99z7c9q4j04k0dgtzn5486, 7.003395, 10946.91647
juno1wsgte9eamcchp9p77w7ryzyxys7aswv2l29ryn, 1.238543, 10946.91647
juno1hnprntaurk9xy7dz0zr8t50j3jnxzmp095gsqd, 0.500000, 10946.91647
juno1mkk7xd9tll96rt2j8e8tamggu5agzwq7sddgst, 1.002399, 10946.91647
juno1umls7v903agkj3e9tum93llecfqj9rz033wu5l, 6.051211, 10946.91647
juno1mk8kvqsnge6e3edpx38dqnpn39zmqlswrg2rt9, 11.200000, 10946.91647
juno1ydl4d5e0fxjfr9dtquwn5zay02p7hmzmeys7xv, 0.739212, 10946.91647
juno16dsge2akudmwjx66e43t9vgh27j6pv76t63s78, 1.161939, 10946.91647
juno162en8rzdr8cz9vz4xpsm8rjs4ujjg8422l5yen, 1.074033, 10946.91647
juno19s7nrzxwlwwt4pdk4dnk9wltnr67w6sd0u7lvx, 15.275536, 10946.91647
juno1am6r5juytwv37803aqe3pgs29g0lzwkex2qrwf, 0.500000, 10946.91647
juno12n44yj8q89zxne05rajxqceufjhw3wre5gs5s3, 1.000000, 10946.91647
juno1gqh8znymursj37jw456q80f8hnnuqhrwdsv2l8, 2.043578, 10946.91647
juno1mrlnf0x72g6wsuyjunp2t7jmrf88qwsw25pcgh, 0.570510, 10946.91647
juno1fnukum7q4q8y939v90vhuzheeeudh954rnp78y, 1.000000, 10946.91647
juno1ggl4rs0vyfx53d5jrr9anng32ql7mltzvz2l2t, 11.289163, 10946.91647
juno1nr2r4ecseprxxegx9hw9aeh2h02zrp8awg4ujw, 1.840673, 10946.91647
juno189cf8w23lndfph3z594ffc5n6jk3r3rm2n9dh3, 1.000000, 10946.91647
juno1y0xw2wh78syt7rzr9lfx2dnnd5ya79tt6ctllx, 10.431152, 10946.91647
juno15pmclsa8r9ry0c3lqmmzj9vvsww4hfvkf93jlu, 1.191861, 10946.91647
juno13vwzpmmada8aangxtjyfschf04fh7mfj5x4skp, 13.723725, 10946.91647
juno1puxuyggt35hx4qjj8wh0uea9dh4vuvewztfp8h, 1.031709, 10946.91647
juno1ecm957a48687yja8m3jyc2tqd4dyvpjnahs8t2, 2.024252, 10946.91647
juno1v4887y83d6g28puzvt8cl0f3cdhd3y6y9mpysnsp3k8krdm7l6jqgm0rkn, 7269.363600, 10946.91647
juno1eku33nrzqll0eedx4ar0gkjzlmukxxzqa3ykpy, 5.448001, 10946.91647
juno1jzp08kl5r2nfp9x3zveweydzg6hlmj026tn59n, 1.007809, 10946.91647
juno1p4kajj7nv2lvapcfx5tfsxmke85qrvsa6jae09, 9.580000, 10946.91647
juno1v9letf3sv59ax9xxsttxk5cv4yg8u8w066rtdh, 1.000000, 10946.91647
juno1hs9f9ynf3r69wlvsp5kl9naduymdcyuh533prl, 3.000000, 10946.91647
juno1apmyeqmre5djkplp8qx4s0rf6ha3sw4ftnz4ql, 0.801142, 10946.91647
juno18nd3c4gcrje6hrwqew7nyqjak39aps0yr8p4w7, 1.200000, 10946.91647
juno178gl50u2q5sx4ljc4mlgh0wfy8uguz3szufz83, 47.788576, 10946.91647
juno1mmshag0xqx75rmwd5pjlxr4kqg699dedpu8kxz, 1.000000, 10946.91647
juno18u9qxcff3sylzfpeqwe9p5zxcu8wffszynpfnf, 1.298726, 10946.91647
juno18as0t5t0nav8nz47rppddfm35u4ee2ddee6qwn, 1.000000, 10946.91647
juno1tshwngxafaaetznslcppa8exqc0zhfr4j0t0ej, 14.811762, 10946.91647
juno1rwp9agdk3vkgp6lw3k7geecsuvs8t9zj9hj5a5, 1.086625, 10946.91647
juno1xv4fc3jvdlgr9dl2hn2klg9tjlftj893f9s0mf, 7.449408, 10946.91647
juno1egxkzzeahcln0t97735ysm67uymy6zaus0w936, 0.500000, 10946.91647
juno1c428gtsn5lcs80pp04elz3x9n84mf53sta307e, 1.000000, 10946.91647
juno1v2xh06d7jywnnrhu0shyfejn7uff7l4nakmtkj, 1.507851, 10946.91647
juno18eancryfzd7n0ag9xy3azqvxgkjla2mr0h2dgl, 11.200000, 10946.91647
juno15c43032045zh7eamsgl9yhvdzc7tk88k39aq6s, 2.400000, 10946.91647
juno178uwvwx7ulj2snpd3sneswsd8xu4g3ur0yh437, 1.105271, 10946.91647
juno1yh2zwsd5yqartk9mhphfmvljl0nk0klgy8rly8, 1.000000, 10946.91647
juno1cdujgx8hceseukzcdjcp7tjcpr8594lr02ua5v, 9.386658, 10946.91647
juno1smy7dry3kpug82c5l8244crhm66uatr3t8ptr5, 26.101828, 10946.91647
juno1qj9qs3mppdjf67jhndp4trnr9wwqvyum2a2jrd, 10.000000, 10946.91647
juno10sxe9z0xt5hjs78t0q60p0wzuhlzq5m6p3a3qe, 0.914726, 10946.91647
juno1cnch842gndmzw25yduvxjk540mnfraskm5n47s, 1.000000, 10946.91647
juno15j7g66x5y99d9kjs0zvkvejgyhpgfaelnqpnnw, 5.094647, 10946.91647
juno17earahg3envfryrpz9zmwvuueqyhek2gpu4evw, 1.028238, 10946.91647
juno1va4pcyg3l7xwaxucwsslzwfpsahan9muhryg66, 1.200000, 10946.91647
juno1c3f5hdcm5amgajse0tw26k9hg6skqu99ygxegc, 1.000000, 10946.91647
juno1syx4ln3jx4tuvlq6599rma5em8sw4gdw4h02az, 2.894236, 10946.91647
juno1qauuyz7wnd0kceglc298fp94tzfvv4ef8h5fs5, 2.072353, 10946.91647
juno1txevx4j750yy5ae794y4akq0t9vxq2kyskqltd, 0.934519, 10946.91647
juno1vjdwjuxxtn3n5g532l6tkzmrv6xpyux08msh4h, 10.092107, 10946.91647
juno1lwkpyc07zta670uuz750xet787czp6uc7md5t0, 1.058811, 10946.91647
juno1qcaugnrkmzm9gkcp46kh4fge8v33542a6mpxu9, 3.701592, 10946.91647
juno1v4qncpuy34kzd4tvvk5vy37m3vmn20fcvhrhw3, 1.200000, 10946.91647
juno1n736cm6p9l290gl0w8mgz327gg7zy9ut3fszz2, 1.000000, 10946.91647
juno1jp8uzrt8p7g27q9xgv8s7kzyktzhhkljyj2daq, 1.200000, 10946.91647
juno184fgl8jqlm4kc63stvax3jw4jw6y9ejsjc23h9, 0.967894, 10946.91647
juno1lmgtjyxlpxdds9te2ca0j0lfdkaslhl8elh7nf, 1.000000, 10946.91647
juno1r8jzsvvy9es4t32pe9ydejragudzfeppqstl5c, 1.050000, 10946.91647
juno10a98ngl0c4kpr8nwjyed23krvx2cep72fshmfh, 8.497430, 10946.91647
juno1082q0w0avzvgzvzwkz3hvj2xavycdfnvjh29j3, 10.221270, 10946.91647
juno15nk7j47aytcnlpv90ukjjg6z2s36y0e2k28e97, 2.219263, 10946.91647
juno1qtg904z3ewk64dqrurwfy3z5ml2yy7lf9el4c7, 4.000000, 10946.91647
juno1gpdzemes6mzycra24mnj6kd09jzufhdswc5qcq, 11.200000, 10946.91647
juno1e6y7ehykc9dp3u0ddlug9w48p9jxdgq8hjwdam, 7.166914, 10946.91647
juno1jkl7tkgaq5vky4dhafyrvqzjtxhtcvj7u90kta, 1.000000, 10946.91647
juno1k0dksss83h0dyyw2le0hkqmr6y88am8t76ra0v, 0.504005, 10946.91647
juno1z88qxpkz09sp2mdtmwtmk0vt0vyhe40ksun4ld, 1.122510, 10946.91647
juno1a53f0nwgrtls3cqymrst6a2395e7yk45djwgy4, 1.010000, 10946.91647
juno1tuez7j2yk7m99x8jgy9w0mdm4nf44dxjuzxfmy, 0.500000, 10946.91647
juno1m9t4zeu4ejqshdd876j7n0l03d3z96yzz3vf8y, 1.950895, 10946.91647
juno1zq9xc79svjvz8nua3weczg5csehnx8y4mca96l, 0.952125, 10946.91647
juno1ve4u93qeqw5tl3gausumuzznyzh50ygqzr23jr, 1.000000, 10946.91647
juno1wted9uzpq2uxpjstw9lrmm2jqstv38yn0aj8q8, 0.500000, 10946.91647
juno1knu6lphkagd0f3092tzq4gr5407g3qj3hts2ue, 1.044262, 10946.91647
juno14gwg2qaghttmmsm8a998kkv4sav0mke03r7gk8, 1.494062, 10946.91647
juno1axy20myz8jsat7jtm42adjtuxzpfzucy0m3mfj, 0.953906, 10946.91647
juno16l5z80s2rhhys5jsmgfhujdld45trgnvzrau5r, 19.940883, 10946.91647
juno1c6fgjydf8nrtqdevt5jhmnm7706u9tqjxpyqmt, 0.852152, 10946.91647
juno14qmshhxdhc5ze0yzapz2zhhw377gnn6m3qtz3l, 1.000000, 10946.91647
juno17h345mf7cap2xl37s0wdzzujyu6ulma0pe686l, 11.200000, 10946.91647
juno1uddyndt2lvnwe675sdegehtnr8en00q9alnk6j, 1.000000, 10946.91647
juno16s4vf0qp6c8jpyzr9qe28nc7fkhehmmr09qx4z, 4.983659, 10946.91647
juno16x96evckz726876audhpnv5m32ly4a6wklux02, 37.143429, 10946.91647
juno1ryjp0hhgd0mnkx90jhzw4ekpt2gcmkwzw966pw, 8.865982, 10946.91647
juno14guc0320zwtjdvz9j9qvc03r33fycyggx6lfuu, 1.006142, 10946.91647
juno1d8mq46wt2yxsgwrmh6hhfgycl0537w8gafya8j, 20.000000, 10946.91647
juno1n3xctg09upyunmmjwhfjyelx4wwt553yc7undj, 0.514671, 10946.91647
juno1prj6t6tap75dg9c08ap30nt60lr2estnasym3q, 11.000000, 10946.91647
juno1tc2hll3wfhu247scwnvu6ppgrwgc6sjz3thvf0, 15.353474, 10946.91647
juno17euft6s53xxpgn7n63swtg9nsr7umlmc5234mw, 1.347533, 10946.91647
juno1mmfl8uz5ff008rr7v76nts8wunsw0nu29nfrz7, 14.013494, 10946.91647
juno1jttkyrrlfwdesa7d88tcu544dxh27upvknrn7h, 1.025748, 10946.91647
juno13tg9avu5zk3uk5ertwwr78n0dsn4yn68c0y53x, 1.100000, 10946.91647
juno1tjdr9pzc4neplqegpu3je6lpwrns8u3d73g563, 16.700743, 10946.91647
juno17dsc5tlt9z2snqafzzv43cxxzu4j4zcu3jerp2, 5.501646, 10946.91647
juno14pduncxdlfa40pr0d7jscduevnu64wyjrj5qmc, 1.000000, 10946.91647
juno1dws2msppztcyeahnv057ffq8km92hvh7mupsvp, 6.513329, 10946.91647
juno1ed5vwcu9f6mrajf5535hprrdkr0gk2h7cpxtnq, 3.140675, 10946.91647
juno1ens0048gg7sja68nc5awu7wunjd3ewzfaxmfq6, 1.000000, 10946.91647
juno1en468mjmz0zaexnq2shccatdg4kwwjfl2tqeuj, 1.200000, 10946.91647
juno1hulttegrs53gwzlk8zat30m2lddz9xqqr6aaag, 1.236023, 10946.91647
juno1qaphxxcc6gg0023cnv6n05yrkkns60kellj9p8, 0.558986, 10946.91647
juno1360878zq3qxhh9eunw4ua7udmvx47kvskryqt5, 8.000011, 10946.91647
juno17pyejdekpextj5juqhl5s07exwyzj7xhe7gtsu, 1.000000, 10946.91647
juno1w2thvet5hp3rssqts0kg4sjnk2kydrsrm5wkrm, 1.499313, 10946.91647
juno1r7k96aufpzznw0mrq9xg3sx7khjhc2azptczyn, 0.500000, 10946.91647
juno12ywn23r0k6df7wakr9fdrcklv2xx8ffn5qpl2n, 1.200000, 10946.91647
juno129e9nqhpupsl9rxmd9t0ehms363ghyye74prww, 1.401792, 10946.91647
juno1rdr8p39w64wgt83espe025kp62xy557mfprpxz, 1.000000, 10946.91647
juno143v8d9qzpsj46m30zsj7m2677x77604t9klmsy, 10.010818, 10946.91647
juno1337c957mmgat9u6naygt8lg7nxvd79sadk05yp, 2.015443, 10946.91647
juno1ew28gktmkkakvfxjypk6kyzwxpknwtx4vkn5wh, 1.000000, 10946.91647
juno1kyts4v5d4p6jl5h5lu6dj4n6prdk3ye8c77n56, 1.000000, 10946.91647
juno1xfvtqja0h2ynrtzewz4yz4jjnzm8fkynssa2pf, 1.035965, 10946.91647
juno1zjjnh585j8nwmhf4m87che6gfgf6ycw785hvac, 3.898468, 10946.91647
juno1frcsy8c0hveq2qnutl0r6rd4dfe4es47cf954y, 10.793779, 10946.91647
juno1aghwd3l438c62k9gh4dequvfezqyu775eruld9, 1.000000, 10946.91647
juno1ph6xfc6eqwuy8953nqxfqq60cwfwczq08jpmz4, 1.200000, 10946.91647
juno1kkpa74mvgjap8gkz4wh4pqzsng3j4uthxvxl4w, 4.000000, 10946.91647
juno1wde0zymveww6030eaywjc3cm7nzfjfyhhv3g03, 0.500000, 10946.91647
juno1p2dp8meqm2gelxx4m3v029d2f5gz3gst6dv96m, 1.782473, 10946.91647
juno1v20zwslfewgjayg7lyu54v83dtxr5h6u0x577f, 0.500000, 10946.91647
juno1973qhhswmsf0y99h88t40v7ecgzqhs6rf8g473, 0.548169, 10946.91647
juno1869ne5p7a49md344ey0t6gpy65srn7z846un7j, 0.967039, 10946.91647
juno1tnnrk252p8zxruykqtpm5sta7rsrpchqen3lge, 2.164614, 10946.91647
juno1ucenxdt57afl4t8w6m7n0jj07n92c9j3yyvjhp, 10.007092, 10946.91647
juno1tccsy053nry9g9aaf73gucg6vrh8y0wlgepvt7, 1.336587, 10946.91647
juno1hlws028uqc7mrxwm3nammfq22grd7jqfyhgh2q, 0.500000, 10946.91647
juno18nzk52fg294lhgd0lhgs6wcf3dm4npa29l63j0, 1.000000, 10946.91647
juno1p2l9grqmt2znq867hlfw2qluj359kd2fpyxs7z, 2.250280, 10946.91647
juno1c2u89d696e2r5san6c23vt6wmdwf3qszjmd4zv, 1.000000, 10946.91647
juno1l0zaezprhjh05v4zjay67ddeqm2hje8aev60y9, 1.200000, 10946.91647
juno1mw88wrhqspqu93m6pdxcy65lhzh8rthy2jurxu, 14.426239, 10946.91647
juno1p7pqh96wndak9l7gk9vyq9rayk26pye3x90t25, 1.000000, 10946.91647
juno1fs99djlgwcl886jfx73gzt5kfk8v3qx86z3qak, 0.500000, 10946.91647
juno15jgqszhklg7mmw98exnvftw86ejez02cwg49g3, 3.200000, 10946.91647
juno1c3vrmm2ru0x4upvl4jdlzdx26tsjcxy9eyyfm4, 1.000000, 10946.91647
juno1v7j0m6e6kqg0hw3sv5npk89ukjzrhytmcwclmp, 1.000100, 10946.91647
juno1z2h8qstwqt2jpljuw6ma0yz6qhce6fe4e7g2vx, 8.992925, 10946.91647
juno16vkuurqf636un4qktucnew77sun9nnj3zdh5ny, 2.500000, 10946.91647
juno1k4fz8x86nd9g5y09agx3lymhtasuepaahy5yqw, 1.800000, 10946.91647
juno1sjksx0kseley9rha2vt4rmq2s9m9chyw0n2gd7, 1.000000, 10946.91647
juno136tl6kt38cp5mhdjzh8rvfd6nhds22vgdj3ygs, 1.000000, 10946.91647
juno1v8ywhghs8p9aq2rq85thl6s9gceyh6ghd4suan, 1.200000, 10946.91647
juno16gt8rm4knph2r5ssqyxrx6f4s6zqsftv9y3ymg, 1.000000, 10946.91647
juno1e9hr3fnf749sv40yge30dcz2jxrrwh9ldl693s, 1.000000, 10946.91647
juno1cx2l68c2d9p5kc5l6s5k8eyysr96e9lj0jn53p, 3.000000, 10946.91647
juno18jtk2654cacqpllz53u23g3nj0xsdnd0truhzh, 1.000000, 10946.91647
juno182vexev3ddx7y62rn3t55dttjv2jshe0du5u67, 0.558759, 10946.91647
juno10jcdyzrdu5w0xh23r0ve8ftmmw0n4pj2dvl0uf, 1.000000, 10946.91647
juno1cjzujhu429kz6vvxqqx4ve5xhjjz9jdmfhertw, 1.000000, 10946.91647
juno16c53zl78wj6srl7whtnvky505hk3748dvexjas, 1.056173, 10946.91647
juno1zqaxu8vx752ftxlj32cdy864342ce5lqm2jyua, 9.984469, 10946.91647
juno16hk3e9rlzlt3tr67m9pggf6fgkj8r3nhv9u98a, 2.752500, 10946.91647
juno193r28ajgzaxhgmkhm2jmjjr4l68vk6gky263nu, 1.069460, 10946.91647
juno1c95ecqwpsktagkgal6jzflsmveeemm5lpl5ngs, 1.190284, 10946.91647
juno1696qscgzpma5jr69un5ddd3s3c5028u9kstt6r, 26.001253, 10946.91647
juno1jkys2kgnmlkcvwlxhs6gtg942w44x7aufvscmj, 7.282019, 10946.91647
juno1mv3p9v7hwl5m4vpc4q263960q9y8wwgz3gq82y, 0.624507, 10946.91647
juno1hqt6zk4h0turv5n7gk5vd60dd6xlfgg6x5zq3k, 9.200000, 10946.91647
juno1trdjj8528dn26aj34k3qf2d86ddcsqhkk9sn9y, 2.000000, 10946.91647
juno19tkec6ptf90qu69cnsau03c6yc55rpwv872gzh, 14.137365, 10946.91647
juno15j46nt4mfsl3m0dugf8e5zxvjp8hgla4936aws, 4.061456, 10946.91647
juno1racq9362dw7urvfung32xrtsujdygj0ad42kjt, 0.620694, 10946.91647
juno1hptndqgs8jv85sl7vtupedrx43wgwrfgc3hy5e, 3.053725, 10946.91647
juno12wsvehxqc9an5da9rlzgv5lwjaa7ccpaamazj3, 1.200000, 10946.91647
juno1zdqavekpnz9xhrz97ck2nmwtfwer2u5x4c2vnz, 10.074364, 10946.91647
juno16yqf22q2uutfxd7m2gcwppfep4remyqth92sav, 3.883672, 10946.91647
juno1vxcqvv83k4xed29g70m023zvapgj6ypd3csf9n, 1.000000, 10946.91647
juno17llw5vaayd4qjplw2t8n4shzex9vw906kgsjka, 1.000000, 10946.91647
juno10t2h0wat0n2jryxl0xvhgp3n7s7j06qh8d5ufq, 1.000000, 10946.91647
juno12xzcm0zpcunx4e3uths9jcqfhn6n56nsdczn3c, 0.662050, 10946.91647
juno12maevnhvagm97wwdxwsxtpnevst94hyp7qz3ky, 1.200000, 10946.91647
juno1dsq074k5h7672fa2pqrjek06u8vw9az355vdc2, 11.000000, 10946.91647
juno1f4n4a3xyun8ntgk9skh50t2l884vfyej37fztx, 1.000000, 10946.91647
juno1stcjt3dszkyc07przmsl8dcd22a3nj6jtw6d89, 3.052295, 10946.91647
juno1y67w03eqljlxmh6nny2r9zwcc9dzgv4aw862qw, 1.045315, 10946.91647
juno1m8h2psgm0jtpcaw89hscwhf6w3h07r2d3gdlvr, 2.838743, 10946.91647
juno1gerdhey2zz56km72zk89j4e8e3unszsg3q2jyn, 1.235259, 10946.91647
juno1agu64utfh5arkq0aew9m7l054dafcvd7tlkqg0, 3.262625, 10946.91647
juno1ucnayk6wfhhhuy4n392av40sj8getfvqmeq2qe, 0.572173, 10946.91647
juno1wfcy94kna2akh55nkuyt8syfuyng706ms9m3yw, 1.200000, 10946.91647
juno1quxp3jr5s88xtzradchnc02fhcawn953lwzupw, 0.500000, 10946.91647
juno10h9663c0ty5mjrt86ppevnm2r8x47tw4g44j0m, 1.200000, 10946.91647
juno1pdujv32j59ycprvjd8e0c82dw90c3hy030rlj7, 124.377538, 10946.91647
juno1wwnjxxsg9auwqw4d8gydemmw6ln05gquzq6039, 9.980905, 10946.91647
juno1md7updj0l0j403ychw8t3vawkv3hwcqeu8enjs, 10.382327, 10946.91647
juno183yy2as4wl4tuddkqgzmdysr2aeskjfzszxn8q, 5.788717, 10946.91647
juno1hm32h02wd86thwm9s36f5m7y2my02s5mfsc76x, 1.500806, 10946.91647
juno15rdhd6w996sfgx78ud6qvye9w04nn76ekne8ym, 12.138584, 10946.91647
juno1vvye9uaufwfzk8gkcwd45xqe0ey4puvz6xwept, 1.014715, 10946.91647
juno16psm75k68aqglu4n3emslrc7uwyq2ncu56m38g, 1.000000, 10946.91647
juno12h0y9eh9j5m2cvhr74zhv5fnm7und850xgv8gl, 3.001516, 10946.91647
juno1fr4yerwpeml83ktxsk82nhdq4wfrqp4ux3tswf, 1.500130, 10946.91647
juno1nrkqgmgmqpgny29em8mrezngt7a2xmcm76encl, 1.001544, 10946.91647
juno1afrlx9xqyy4y809xmzp5jr6ryjz3tcnne3v069, 11.200000, 10946.91647
juno1yuhmlhdph958vjl46z8w5r24hpnwct4z05qf9u, 0.700000, 10946.91647
juno100yme594288lmkssymxtk2u47fc36tex8z5zew, 15.668538, 10946.91647
juno1qdarp3xkhpsv8d8fssdg5m8544e8emzg2rs7pu, 0.814463, 10946.91647
juno135kkadpl5zq8kjklgy2ge2rgrt279lh7p5327m, 1.906867, 10946.91647
juno1rqd0wl48u6nu5622r7h5t4ca58g3j3u2ralvav, 10.019063, 10946.91647
juno166a3fgp00k4ytxah48yd6gas5ag8u4kjs24qnr, 1.017961, 10946.91647
juno17sxdcufjhv0axcq36h2ndwzskmp77sr8st5w8q, 0.622359, 10946.91647
juno18wzgwr458dhpqca2q8pccaz3p5eagevv8f8k4p, 1.000000, 10946.91647
juno1fu723qk8z8t0qf25urfqm8qvkzf5pjwcuhlvl6, 1.200000, 10946.91647
juno1lc80ws5sdml3cxxq46e0ee7chm4a7w4h0c07r8, 0.500000, 10946.91647
juno1h78fdkw3c2x8d22cr3jyahuz24267pwta4zuj0, 0.700000, 10946.91647
juno1zlly4fmwfdznlhuw5swqdk32ujt8c6cw90t8wj, 1.499804, 10946.91647
juno1rxl3aw7ymdkda4ydew2yhfdtcsam4rzd5ydlzz, 0.510000, 10946.91647
juno1gxtl80qu7mvlem29dz8ufetx7c8pgewcav4nu8, 1.000000, 10946.91647
juno1wkxtd9xk5ylf63hlk5wr0fkquwwwaua09ge04h, 0.548926, 10946.91647
juno1q4l7ghmtwtmrc62k7thl0fr3kle69r9mkz2485, 1.933118, 10946.91647
juno14cajwg99cyyp6jj7rwvapr3upjedk67qfuw27r, 1.200000, 10946.91647
juno1wl2465a8pzanl5xp2nqq2uklynjnj0476syl39, 0.500000, 10946.91647
juno1k0vcyy679qcvcjgq8cm63ahlxv88fg0urpcuyx, 0.994299, 10946.91647
juno1kk9q9x4gvpmkapsa0yh6num5e0dw7lk5x76096, 50.032399, 10946.91647
juno149xu30eqnu5kfl207razavtgtgl6dgxdaqnjje, 13.822008, 10946.91647
juno1r62qd4a2e3xt9t6vu9txdzhwtvr85udes58vqn, 66.750979, 10946.91647
juno1c8lsry9wyu5npayxfjcucsqpf2n9clftkln2pl, 1.000000, 10946.91647
juno1xn4xamrvs77nk5kk3ffg0ejp85ze4kg0szgw5u, 1.000000, 10946.91647
juno1p9amsut7c69rswfdd86twxrgcld5j6nmxphqqe, 17.364180, 10946.91647
juno12qdy8ksqlhnrk3vu74wkqmrxsl3u3rj9ewekva, 0.549473, 10946.91647
juno1eh8v9t27tmsu669qnjqaujfk0pwahjgv4r4c5n, 0.500000, 10946.91647
juno1w6lvzegy3nknq93kh27rz2g8gfvlp6jwvkch2p, 0.840839, 10946.91647
juno1c66qnkapap6stxn4sv64pdmymnqhta90gu5ytx, 1.000000, 10946.91647
juno107vcd0zwh2sckwmq9dwzvf4zrvuj7z2539ycen, 1.200000, 10946.91647
