address, amount staked, GLTO
secret1pccqs9q5m7ssqdc2zzxcaj6auch77vn545xqdu, 204, 2150.327131
secret1ey8a702z33v42s6q30sqrksucdpdtv2v2rqjcy, 105, 2150.327131
secret1hdm6h2qvst5z4au2jrt5yfpn2ptzj33ca7vta4, 101, 2150.327131
secret1csx9c0txtset70r0am0mcwjzphgyuuxjfufpkq, 466, 2150.327131
secret1uunxg88y29qwwvczwl9g8j3hte6whdrstu3zxu, 107, 2150.327131
secret1v8jrher2tda279tn4770cxdhmkh3zc53jzm35z, 166, 2150.327131
secret1hy4lj4gefan28d3gx59sfzls5m3vzuyz0nlsqh, 2035, 2150.327131
secret18qd9dtc6unpdpny5uqeu8z0ee36xapjkmhjten, 102, 2150.327131
secret1rnrsk9jdkua3cc6jpqcaaj23360a6v6g0lrzt8, 143, 2150.327131
secret1232fh53hcl430d6uw7tnjyccfryhp4wcn9nkvs, 1400, 2150.327131
secret14m8gp6w2rxkha3wu0u92slcwuqn3ua267ehppz, 110, 2150.327131
secret1kjz9t3dwmgk0zurkv89qhrzq309xypx0psenl8, 151, 2150.327131
secret1yhpzedttp9dvw92ud0w8c7uradztffjg4q8u3g, 625, 2150.327131
secret1jwhdfhpmvztpkutsnwlzar798p4r4ued3wfrlf, 1026, 2150.327131
secret1n3r4qya7nrj6ahqulss9d05r5w8rca6r8nvphy, 104, 2150.327131
secret1630cpcrl7r893njjulmtnylfdd4r3n2evc6qaw, 1000, 2150.327131
secret1yxhjalvp57mgmp5yng2ykpge9wwdq2jn34u37t, 102, 2150.327131
secret133hnjgkclyym48w88ykwfdaacdqnjf6fuz9690, 100, 2150.327131
secret1jmadnd3y5agqef84dll3css4cgla9gac5zeqdk, 116, 2150.327131
secret1vfpu2g0qau9j8mpkwv5m8568ue483lltselg93, 105, 2150.327131
secret18qj43gv6mns2ypvp2lwpzzlxd35anstdmacn47, 400, 2150.327131
secret1zs96dmhy88j5d9489rjmzt6w4hrfd9304f8n0q, 111, 2150.327131
secret1y9tdas8y9ulq0pwtjgffvz2vazjjntj858hedq, 12070, 2150.327131
secret1584qf4nsrs7g6uddnfljlryjaya2lqye06534u, 101, 2150.327131
secret1uhcqq9j0d7vjjvrg54va8jsua78agn09tw6s98, 19631, 2150.327131
secret1gakrehz73053ddska7l2hpkcn0afypl2cdumk9, 350, 2150.327131
secret1ultyxhw79umwev9t3g2hgclvhrvlhktwglw3hg, 117, 2150.327131
secret1nhrue9qfagmspg490e4804ztus0zntmvcuct9t, 528, 2150.327131
secret1rsyg7l75pk59a8gm3g7hu23tluqgw4kd76g5l7, 155, 2150.327131
secret1nnefav3zfmcyys0c2ckv4h0p5v679fwx4jkrmq, 762, 2150.327131
secret16dw6krptxutcmv868g752uw6apk4p5k9e92t2w, 489, 2150.327131
secret1dklntwxdtlvnudw7xn9tgrlepersq37svkthse, 105, 2150.327131
secret1yvvenx8sgv6qpp857nu8l0fva0fz08lf20ljfl, 315, 2150.327131
secret1caudd5cj83k449n8tlwmycuckjuqjkn8dzkh6e, 1000, 2150.327131
secret1vzm67gpeqp63hufp8d2qat4n6jnx54mtnhuppq, 101, 2150.327131
secret1nuhhxmc7dja6znlgmd78vuc5xrs873z9t9fcz6, 1750, 2150.327131
secret12mspvckajw9w8smfpyqxfue9kput3hwqp9ywp6, 100, 2150.327131
secret1yaxp3pm750xmqc02rqx5t86z36az705exsw32p, 107, 2150.327131
secret18a6e0np9epdmeyw50t9tjaw28c3x8gctk54fue, 103, 2150.327131
secret1fxhz58s90czwl0j628w0zdx624ejwnuv89y6rz, 750, 2150.327131
secret1djuddh7zdw8kyqz528qrmv3cesumqwmk95u9zh, 138, 2150.327131
secret10fg9r65wmudc3u483lxsmlmqzefusuvw0guyjd, 100, 2150.327131
secret100r342wj45f7ducannr4yd70s8vsrwu5c9k7vz, 52747, 2150.327131
secret1nudle2nagmenx3azq9dfmf0wx8uzywtsuc26ff, 745, 2150.327131
secret1js3yxc5e5mm5hfdmemk3wvzdlme3s3e6syy6p4, 154, 2150.327131
secret1swsyt5r2xr558099eel0356sj9e3yge02pe5v4, 219, 2150.327131
secret162v2yug7uccqsmlmcfz6qv0z078gg5vcj3y7au, 1060, 2150.327131
secret107wryc4542g3yk7e7jj94q54t8jv84xqgztws3, 473, 2150.327131
secret1jd6e8gn4rkxjzeyl57666kxvqn5xy8e2ygeqeu, 1216, 2150.327131
secret1wgahmf863takdln7z7shfsw4xwn8tkp0smwh7p, 166, 2150.327131
secret1qjn6afvumxz8gjved8xffamq8sx4tw7rpp78yj, 129, 2150.327131
secret1w2yev7q4rp8je3wwvsjpd8klupqxcktmu0uaa0, 1179, 2150.327131
secret1gmyv42nfhyukx6vpstteppq9j9nev6xjjahd3x, 152, 2150.327131
secret1d9kq4tt9gt74u5adknv85yeha70yfsegp0h8lx, 107, 2150.327131
secret1ppe55a9nfetcy28uhmj20hvslrcwnaxks3k2jh, 11417, 2150.327131
secret12kvvmt2tlvvmx9qwfhcfznakydr8fd0h3earfc, 100, 2150.327131
secret1pjspmkvxmjw4k5kda0qqsndh425ryjhur6qdcq, 108, 2150.327131
secret1xklywzty0sfffjtzhya68ptkrzl2glwxftppv3, 899, 2150.327131
secret1za9rs7lhgk6amg3pxmxlltdw69rjcakm3tmcra, 112, 2150.327131
secret19agcrv3wckvq936trrphuxn2trapp8kvymd7z8, 100, 2150.327131
secret16n9g73uzlvgl3097s5k6hnk8hyg2rjepr2qltw, 202, 2150.327131
secret1lmlmlv9qy0d876y3h5e3x49l2vlurrwruwl5u0, 195, 2150.327131
secret1tukxzdp0cu8wf30nwzcwhu6xu32gqaqeu9mpls, 101, 2150.327131
secret1xyzt2qr4fy6l9vpt8k6xzjd09d0m58dzffjn7q, 180, 2150.327131
secret1mspj5rxn434jgh5ec2ejhu27v3lmpygum4gluq, 803, 2150.327131
secret1uqpna9sulfn2y94q89uwjkxdw05xkjzvztrrg8, 156, 2150.327131
secret1dt3akpjr29hvghlddmkwlrwnp7ruy9gma8jer3, 602, 2150.327131
secret1g42mz2f5drqxp5cndyp2hpjga0yp2z0ae8sp92, 1495, 2150.327131
secret1mjul9fwv8mdeea0ss9pu795nqrqfm7r7u9rccj, 1245, 2150.327131
secret158mg2l9nnhmgfhyl26f8gxn58273a359cqs6xd, 3460, 2150.327131
secret1jg45530ykqnr4x234eh6k3u6pc2l84wjfxxz8k, 133, 2150.327131
secret1uudxccehrppjayhdemmnw94erhc6sf3fm5zjhq, 146, 2150.327131
secret12r7dm0ruwzn5p44nyd4rncmk09nj58w7de4432, 122, 2150.327131
secret1kz55vs0jwplp8lpytlcaalwmgc4cvfx9ef6nmh, 318, 2150.327131
secret1r6663ynyv694n8lrezc8akq79amqnqdt6chj6f, 148, 2150.327131
secret1u8tj0ucvxykr6jmjym350x26sz9eprlf2wpyj4, 103, 2150.327131
secret1gv7a28r64yjsr67vfle56jwtc2fm573jks927v, 2756, 2150.327131
secret1pqaja4svjvh08sgyvq7cleqlq2md03q9gj9pyn, 2785, 2150.327131
