address, amount staked, GKEY
tori1hruemq3recacnk4k2pfj6vpuqay4awek23xp33, 545, XXX
tori1g5m97dttswpclgwnx05x5hw7d67x3rsnw6l784, 261, XXX
tori1pn9lhunrdtal2uq2f590ppumw8rg8zhcmqcwcc, 285, XXX
tori1jqsavy66sppryzmjkth5zgpl54a42h7yksj358, 2808, XXX
tori1twaqkw5fje0xj5z4jxvft6hsd2gxwfk6nw2vyj, 1059, XXX
tori1gzy0f2ggfjk6mrlv96nlur6awqdm2hd5akgs0e, 622, XXX
tori10y9atkcxx7n2tcfkh2lz06r4faj40ym49cjdnv, 1222, XXX
tori1wpn7vaquydf77wcrsrlmuu9m9lsd8a80k9jj89, 1435, XXX
tori1vvazw63mzddke7wkyfagu98n4vsenqxcdh2629, 261, XXX
tori1a3rva8csyztqg88xyglpwqvpkyqx2w80j32vh8, 261, XXX
tori1syu95rss3auvee24p8rsg422xr5cpu8e9ed53l, 262, XXX
tori1fm3j87r8tt0c3phw4uxmffcrxje8lwxul2pscq, 445, XXX
tori1vrml8rkxcstrneqv208wmd9f3yd5uwkwjg3y9l, 495, XXX
tori1c83rhl4c3xgy892jgrucmwv79fdhylpa4zk3m3, 549, XXX
tori108m4qkx5k26st6xex0d9620tw4fgdwrmf39py3, 350, XXX
tori1t4kz5yk8x8x0u35mdmzxssj6qmpqmxtf0m05at, 260, XXX
tori190uhw92ecjglxdja0u9q4k3rhctazj40yuf7q9, 635, XXX
tori17dc8ppd32w2lvah9hhcls6dksl7cma90d7es87, 355, XXX
tori1fsygt0ftztx6av4gls895agf7388gcheu0g0g2, 297, XXX
tori1f9daxvh792v3c6f6d37teqkx7dzfg06y8a7ws3, 261, XXX
tori1zu9v2vp34djqa0cjle8cwylvu5euqhj7n07k7v, 326, XXX
tori1zzjyqu8wpmf3dq95kedrg8s9wexq88ugtmglgg, 405, XXX
tori1yyflw3jp725vnznfs3yxdr6a2yfcp5zwv47ua5, 300, XXX
tori1693fgcygryc2wfwznqfjw9d6zumr4rpu570rge, 357, XXX
tori13gd97ke6erejqk2p050xkpc63jhtujrexacqer, 19092, XXX
tori1n6xsx2f0ra2e7t7j0xz6k8cwa55k6p0ykqe6xh, 252, XXX
tori1jnersgg05x52a4fsm4caas5n02vcqsxq9ywxpz, 1057, XXX
tori1ze2wd8qvlfazj2yjmuk4474688hf9fcmaz254m, 324, XXX
tori1tpz7mhsh22jxs3xttgas34vzrq2mt6tlmzv280, 260, XXX
tori15dq7j22nkxlq97ukuhl5g5haat8zujpn734uem, 999, XXX
tori1qf8puzmrc7ywx3xp5pz9glg0hx8xsuv2m5n5k4, 2605, XXX
tori1ywr2thr2g8ray5marc4dd3j9w5plg7sq88qjmj, 1121, XXX
tori15xq28alrsk6plt4dp7ag7pjvtyangmx6cyq3c6, 10006, XXX
tori16f3nlua5ksvdqq09f56fntsg89e2wexcz3jnrz, 261, XXX
tori17m6nljqlutsk2drwqya6vl2alqwwpg05srsknw, 1149, XXX
tori15y2jy3uatqlavdmjkfr779dydgjqk43a8pk8a0, 250, XXX
tori1pfhmse3detzwv8qyey6gc9m3rqzpnsvp9dz0sf, 1057, XXX
tori1854e3eu4waae4d027epudlpxhtzhg0dlju0577, 366, XXX
tori1vrcud2tg4f9m44tdqwncy6ha27h6dqckxx38cj, 251, XXX
tori1yztx3c326qnqgwnss3037nku86umjwphp6l6hm, 459, XXX
tori1jjraujcspl7wqlrq7rze7sdsax6dqghrrvsspx, 261, XXX
tori1uy6hvfma9nrwshsz4llr3wa3d70ydqjgn0v90y, 921, XXX
tori1c2t5zvhu6a9esnwg2vvz859qrd66vx4n58q023, 363, XXX
tori100lu20uhdkyszuhnpu9hvwym9uthshty4g9as8, 8976, XXX
tori19m9r2en8cdl82p94pcgexgeh72shfslcex05mf, 300, XXX
tori1m8sxn5fnn74ftw2npw5d2fu4gxlha64tpn8ghy, 503, XXX
tori1m5zf28peh3krj5qqr89xphd5pz3fg5hk3syvhx, 250, XXX
tori1804c2um5p2ddv7e0rvy79sfjee3wk7tr3yssu5, 293, XXX
tori1lhsu24zfsx4t627ev7a2tlklyf0wan5234f7mm, 250, XXX
tori1e6lcwufjuvczew056nxx5qf5h4z295ddhf7mc5, 700, XXX
tori107k0wpg0a9738g4zphvw6zhxdq3h69zzgqwk0n, 261, XXX
tori13jys0uqpcgrl4fa4gkl4m5njfhn7wd4lvuu7ul, 261, XXX
tori1a86h502rpxlns52z987wj337zvyenjszzckdnt, 1582, XXX
tori1d77avlee3xnvmqz8w3aqpnpvtgx2cxyjkm4l3k, 328, XXX
tori17x3suade2mzh38m0ff9hg6jkxa0h74r05ar0ra, 619, XXX
tori1dd86vu72n2eh7clr8tm46psqre64tuqvrqllkf, 3036, XXX
tori1ucj4xmmq3ykgkw2halpf24h5n2awsu2t4h6w9w, 2026, XXX
tori17vd6ezaq6w77v8j60lmq32u7m0q4hajz47dmuz, 4290, XXX
tori1ea4wxmfqtedgvnpx6hju5qcmuqspht9cc5p4zp, 760, XXX
tori1hmftc2gyvjvtj6l3ayd4jhe2et8zd7qny0uc8m, 354, XXX
tori12m9zznkq9w9ylcxw8c3a7k580fr2je3dnddf7w, 291, XXX
tori10ex5m8lqkvg660uycnu50zz33tl6nuv9r5fqj3, 700, XXX
tori1qgme8vlq4ly8tcye6xdgxnz4khzq9es0crdlqx, 1016, XXX
tori1qurhj2xgv0qxglxlgvlm9ya630htda6deyjz0r, 4679, XXX
tori1s3q9mffxmcj7karcahyxeggceest93tyc5f0ht, 366, XXX
tori1mppp30je8y73p5kcc2ej68jywxtjl3g6xfxuuj, 1504, XXX
tori132dwnd8j2aegsygfpn90g22pyvqnqnngfsfw96, 2011, XXX
tori1z43m99pkg67y5k3xfsenz0s0vqk5zmfh402xf7, 330, XXX
tori1yrwha20hlsmwh0h4vcsdg2s83jr05dz5edxcxl, 1470, XXX
tori1w92mjwqcjxt74nk9z26s2ax3a4jceyw5g97eux, 2025, XXX
tori1m2x0mg07f8tf7ent8sr9j39qjqahmr2r0gal3a, 1499, XXX
tori1tt7f7fs5u503f0z2k5spjqu8r0rjz0g0v00nq7, 21983, XXX
tori1t7n2uhuz9usqr005nf26su6lcwzmmzvwzh0j2k, 475, XXX
tori1sefn0da30juv928gj4anarq27vqq73v4q7wwsq, 1836, XXX
tori18ucesam4gdvuu37a5vhgwjnqzl5dfvd7ztw58a, 1189, XXX
tori134s0d4ykj024lafdzqs8njyyhqtm73w7syldjm, 2026, XXX
tori1vyr25fpz2httevfz65mgcrj2kaurw55mvwmv2x, 664, XXX
tori18y6mx37mhlwpqg8q3flpe992dhyn2wf7qejkky, 261, XXX
tori1zk3ekyresv9xenax23u2eeuf4a3yfccc3h7d06, 700, XXX
tori1u548v62mr0yf34xnsryu3pp27q6zn47l7aryhy, 2028, XXX
tori1rgrda50pc3xuj9sn5uqppr0v0ec84dl92lef7a, 466, XXX
tori1urtkpz2adymkvm9dw3yg6sw8lmucjnxt6n7qzn, 3073, XXX
tori1ts0dz4q3z57t7qqxmt45nd2dzylx4rdrjs5dky, 1228, XXX
tori18nl28k25u5qtwga7qzgd03ee8nqfzqypjzyep5, 3492, XXX
tori1ejhgqttsncrjk28hxmeaa66cxwcgmj0p6xstsg, 1000, XXX
tori1q8nrfvqkn5mn0tjqcht3f2q0ed5dnsjg4thvuz, 350, XXX
tori1xp6j5kxgv5zl3qw5cw72s48cq3rdh6xp8rhtua, 411, XXX
tori1w2qhd68h0ffkpp3xa6d2ejdv643vqtd6p66hm7, 668, XXX
tori1p66wnp98x0sms62cnn5kyw3aat8leh59shpcwk, 309, XXX
tori12nhmkc4z0phghz6pxnvjxjca9xfk79a2m38k4m, 999, XXX
tori15j36pvd6m8vm6la232ypnnq7uz2d5dqkfet232, 544, XXX
tori169se4awcc40mgfwnxt6k0rjkgzv9m9y00u9qqy, 508, XXX
tori1cx3ddehzz3xknxhqfrwepa7c3j5wxjynn0avq7, 353, XXX
tori1tl44sz9c7l9np489wyedw0sf7l0swh6jznujw6, 674, XXX
tori1vdduurmgvzfvlerg6hcnh6afdc4jqn4g0ej5zg, 578, XXX
tori1t2t8uc9cktykl9hq39ue40pjhjx99qc467vpmm, 1025, XXX
